dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
2011-12-27,9,3,0.32,0.3333,0.66,0.1045,19,0.10564102564102563
2011-12-27,10,2,0.32,0.3333,0.66,0.0896,13,0.06051282051282051
2011-12-27,14,3,0.42,0.4242,0.82,0.3881,0,0.013333333333333334
2011-12-27,16,3,0.44,0.4394,0.88,0.3284,2,0.046153846153846156
2011-12-27,17,3,0.4,0.4091,0.87,0.1343,6,0.11692307692307692
2011-12-27,21,1,0.32,0.3333,0.87,0.0896,11,0.06358974358974359
2011-12-27,22,1,0.32,0.3333,0.87,0.0896,3,0.031794871794871796
2011-12-27,23,1,0.3,0.303,0.93,0.1343,2,0.02564102564102564
2011-12-28,1,1,0.32,0.3182,0.76,0.1642,0,0.011282051282051283
2011-12-28,2,1,0.32,0.303,0.61,0.2537,0,0.006153846153846154
2011-12-28,3,1,0.32,0.303,0.61,0.2537,0,0.003076923076923077
2011-12-28,6,1,0.32,0.303,0.57,0.2537,1,0.043076923076923075
2011-12-28,7,1,0.32,0.303,0.57,0.2537,4,0.1117948717948718
2011-12-28,8,1,0.32,0.2879,0.57,0.3582,11,0.22153846153846155
2011-12-28,9,1,0.32,0.303,0.57,0.3284,18,0.19282051282051282
2011-12-28,11,1,0.36,0.3333,0.46,0.3582,18,0.11282051282051282
2011-12-28,12,1,0.34,0.2879,0.46,0.5522,32,0.14256410256410257
2011-12-28,13,1,0.34,0.2879,0.39,0.4627,24,0.16205128205128205
2011-12-28,14,1,0.32,0.2879,0.39,0.3881,24,0.12205128205128205
2011-12-28,15,1,0.32,0.2879,0.36,0.4179,16,0.11897435897435897
2011-12-28,17,1,0.28,0.2727,0.38,0.2537,25,0.2553846153846154
2011-12-28,18,1,0.26,0.2273,0.38,0.3284,10,0.1723076923076923
2011-12-28,20,1,0.24,0.2273,0.41,0.2239,9,0.08
2011-12-28,22,1,0.22,0.2424,0.44,0.1045,2,0.03282051282051282
2011-12-28,23,1,0.22,0.2121,0.44,0.2537,3,0.038974358974358976
2011-12-29,2,1,0.2,0.2273,0.51,0.1045,0,0.0020512820512820513
2011-12-29,4,1,0.2,0.2121,0.55,0.1642,1,0.0020512820512820513
2011-12-29,5,1,0.2,0.2273,0.55,0.1045,0,0.009230769230769232
2011-12-29,6,1,0.2,0.2576,0.59,0.0,2,0.041025641025641026
2011-12-29,7,1,0.18,0.2121,0.64,0.0896,2,0.1076923076923077
2011-12-29,8,2,0.2,0.2576,0.64,0.0,3,0.21435897435897436
2011-12-29,9,2,0.2,0.2121,0.64,0.1343,15,0.17333333333333334
2011-12-29,10,2,0.22,0.2273,0.64,0.1642,13,0.1117948717948718
2011-12-29,11,2,0.24,0.2576,0.6,0.0896,23,0.12410256410256411
2011-12-29,12,2,0.26,0.2727,0.56,0.1045,12,0.13230769230769232
2011-12-29,13,2,0.28,0.2879,0.52,0.1045,36,0.13333333333333333
2011-12-29,15,2,0.3,0.3182,0.52,0.0896,27,0.18051282051282053
2011-12-29,17,1,0.3,0.303,0.61,0.1642,14,0.24512820512820513
2011-12-29,18,1,0.3,0.303,0.56,0.1343,15,0.21128205128205127
2011-12-29,19,1,0.3,0.3182,0.56,0.1045,11,0.13743589743589743
2011-12-29,22,1,0.28,0.2879,0.65,0.1343,7,0.055384615384615386
2011-12-29,23,1,0.3,0.303,0.65,0.1642,1,0.04512820512820513
2011-12-30,0,1,0.28,0.2879,0.7,0.1343,4,0.029743589743589743
2011-12-30,1,1,0.26,0.2879,0.65,0.0896,9,0.019487179487179488
2011-12-30,2,1,0.24,0.2576,0.7,0.1045,2,0.011282051282051283
2011-12-30,4,1,0.24,0.2576,0.7,0.0896,0,0.0010256410256410256
2011-12-30,8,2,0.24,0.2576,0.75,0.0896,12,0.20923076923076922
2011-12-30,10,1,0.3,0.2879,0.65,0.2537,10,0.12
2011-12-30,12,1,0.32,0.3333,0.57,0.1343,38,0.20102564102564102
2011-12-30,13,2,0.36,0.3485,0.53,0.1343,53,0.21128205128205127
2011-12-30,14,2,0.4,0.4091,0.47,0.0896,67,0.25025641025641027
2011-12-30,16,1,0.42,0.4242,0.47,0.1939999999999999,36,0.28923076923076924
2011-12-30,18,1,0.36,0.3485,0.62,0.1343,19,0.18564102564102564
2011-12-30,19,2,0.34,0.303,0.49,0.4179,16,0.11384615384615385
2011-12-30,20,2,0.34,0.3485,0.66,0.1045,16,0.09230769230769231
2011-12-30,22,2,0.34,0.3333,0.71,0.1642,7,0.08615384615384615
2011-12-31,1,2,0.4,0.4091,0.62,0.2836,4,0.03487179487179487
2011-12-31,2,2,0.4,0.4091,0.62,0.2836,1,0.027692307692307693
2011-12-31,3,2,0.4,0.4091,0.62,0.2836,1,0.017435897435897435
2011-12-31,4,1,0.38,0.3939,0.71,0.2239,1,0.009230769230769232
2011-12-31,6,2,0.4,0.4091,0.71,0.0896,1,0.005128205128205128
2011-12-31,9,1,0.38,0.3939,0.76,0.0,18,0.09128205128205129
2011-12-31,11,1,0.42,0.4242,0.71,0.1642,65,0.22153846153846155
2011-12-31,12,1,0.52,0.5,0.39,0.2985,93,0.27897435897435896
2011-12-31,13,1,0.5,0.4848,0.42,0.4925,108,0.32
2011-12-31,14,1,0.46,0.4545,0.51,0.3284,115,0.30666666666666664
2011-12-31,15,1,0.46,0.4545,0.47,0.4925,89,0.25846153846153846
2011-12-31,17,1,0.42,0.4242,0.54,0.1939999999999999,28,0.13128205128205128
2011-12-31,18,1,0.42,0.4242,0.54,0.1343,13,0.09435897435897436
2011-12-31,19,1,0.42,0.4242,0.54,0.2239,19,0.09333333333333334
2011-12-31,21,1,0.4,0.4091,0.58,0.1939999999999999,2,0.052307692307692305
2011-12-31,22,1,0.38,0.3939,0.62,0.1343,2,0.03794871794871795
2011-12-31,23,1,0.36,0.3788,0.66,0.0,4,0.03076923076923077
2012-01-01,1,1,0.36,0.3485,0.66,0.1343,15,0.09435897435897436
2012-01-01,2,1,0.32,0.3485,0.76,0.0,16,0.0758974358974359
2012-01-01,3,1,0.3,0.3333,0.81,0.0,11,0.052307692307692305
2012-01-01,4,1,0.28,0.303,0.81,0.0896,0,0.0071794871794871795
2012-01-01,7,1,0.26,0.2576,0.93,0.1642,1,0.006153846153846154
2012-01-01,9,1,0.26,0.2727,0.93,0.1045,13,0.04
2012-01-01,11,1,0.34,0.3333,0.76,0.1343,40,0.14051282051282052
2012-01-01,13,1,0.42,0.4242,0.58,0.2836,82,0.2276923076923077
2012-01-01,14,1,0.44,0.4394,0.54,0.2985,120,0.27282051282051284
2012-01-01,16,2,0.44,0.4394,0.54,0.2985,68,0.2194871794871795
2012-01-01,17,2,0.48,0.4697,0.48,0.1642,36,0.11282051282051282
2012-01-01,21,2,0.44,0.4394,0.67,0.2537,10,0.07179487179487179
2012-01-01,22,1,0.46,0.4545,0.55,0.4179,13,0.06666666666666667
2012-01-02,0,1,0.4,0.4091,0.4,0.4627,8,0.038974358974358976
2012-01-02,2,1,0.36,0.3182,0.34,0.4478,1,0.006153846153846154
2012-01-02,7,1,0.24,0.2121,0.32,0.3881,0,0.015384615384615385
2012-01-02,8,1,0.24,0.2273,0.35,0.2537,2,0.05333333333333334
2012-01-02,9,1,0.24,0.2576,0.35,0.0,15,0.06871794871794872
2012-01-02,12,1,0.28,0.2727,0.36,0.2537,41,0.20615384615384616
2012-01-02,13,1,0.3,0.2727,0.36,0.2985,26,0.1794871794871795
2012-01-02,14,1,0.3,0.2727,0.36,0.4179,10,0.15384615384615385
2012-01-02,15,1,0.28,0.2424,0.38,0.4478,29,0.1712820512820513
2012-01-02,16,1,0.26,0.2273,0.35,0.4179,10,0.15692307692307692
2012-01-02,17,1,0.26,0.2273,0.35,0.3881,17,0.1558974358974359
2012-01-02,22,2,0.22,0.2121,0.44,0.2836,3,0.038974358974358976
2012-01-02,23,1,0.22,0.2121,0.44,0.2537,2,0.033846153846153845
2012-01-03,1,1,0.18,0.1818,0.55,0.2239,1,0.005128205128205128
2012-01-03,3,1,0.16,0.1364,0.55,0.2836,0,0.0010256410256410256
2012-01-03,5,1,0.14,0.1364,0.54,0.1939999999999999,0,0.011282051282051283
2012-01-03,7,1,0.14,0.1212,0.59,0.2537,2,0.17333333333333334
2012-01-03,10,1,0.16,0.1212,0.47,0.4627,5,0.06051282051282051
2012-01-03,12,1,0.18,0.1364,0.37,0.5224,4,0.07487179487179488
2012-01-03,13,1,0.18,0.1212,0.34,0.6567,5,0.07384615384615385
2012-01-03,14,1,0.16,0.1212,0.43,0.5224,7,0.08
2012-01-03,15,1,0.16,0.1212,0.37,0.4179,9,0.07794871794871795
2012-01-03,16,1,0.14,0.0909,0.39,0.5821,7,0.13846153846153847
2012-01-03,19,1,0.12,0.0909,0.28,0.4179,4,0.15897435897435896
2012-01-03,20,1,0.12,0.1212,0.33,0.2537,0,0.11692307692307692
2012-01-03,21,1,0.1,0.1061,0.36,0.2239,2,0.06871794871794872
2012-01-03,22,1,0.1,0.1061,0.46,0.2537,0,0.03282051282051282
2012-01-04,0,1,0.08,0.0606,0.42,0.3284,0,0.008205128205128205
2012-01-04,1,1,0.04,0.0303,0.38,0.2985,0,0.0020512820512820513
2012-01-04,2,1,0.02,0.0152,0.34,0.2836,0,0.0
2012-01-04,3,1,0.02,0.0152,0.34,0.2836,0,0.0
2012-01-04,4,1,0.02,0.0455,0.41,0.1939999999999999,0,0.0010256410256410256
2012-01-04,5,1,0.02,0.0455,0.41,0.1939999999999999,0,0.013333333333333334
2012-01-04,12,2,0.1,0.1061,0.46,0.1939999999999999,9,0.08512820512820513
2012-01-04,17,2,0.2,0.1969999999999999,0.4,0.1939999999999999,9,0.28717948717948716
2012-01-04,18,2,0.2,0.2121,0.37,0.1343,9,0.2953846153846154
2012-01-04,21,2,0.2,0.2576,0.44,0.0,2,0.09128205128205129
2012-01-04,22,2,0.2,0.2273,0.47,0.0896,4,0.052307692307692305
2012-01-05,0,2,0.22,0.2273,0.47,0.1939999999999999,1,0.013333333333333334
2012-01-05,2,1,0.2,0.2273,0.51,0.0896,0,0.003076923076923077
2012-01-05,4,2,0.2,0.2273,0.59,0.0896,0,0.0041025641025641026
2012-01-05,5,2,0.2,0.2273,0.59,0.0896,0,0.02564102564102564
2012-01-05,6,2,0.2,0.2121,0.75,0.1343,0,0.07897435897435898
2012-01-05,7,2,0.2,0.2273,0.69,0.0896,3,0.2194871794871795
2012-01-05,10,2,0.24,0.2576,0.52,0.0896,5,0.08717948717948718
2012-01-05,11,1,0.3,0.3333,0.49,0.0,6,0.08512820512820513
2012-01-05,12,1,0.3,0.2879,0.49,0.2537,6,0.12205128205128205
2012-01-05,14,1,0.34,0.3182,0.39,0.2836,13,0.11897435897435897
2012-01-05,15,1,0.36,0.3333,0.34,0.2836,6,0.12102564102564102
2012-01-05,16,1,0.36,0.3333,0.34,0.2836,19,0.20102564102564102
2012-01-05,18,1,0.34,0.3333,0.36,0.1642,9,0.39179487179487177
2012-01-05,21,1,0.26,0.2727,0.6,0.1343,9,0.09846153846153846
2012-01-06,1,1,0.22,0.2727,0.75,0.0,2,0.0071794871794871795
2012-01-06,2,1,0.22,0.2273,0.69,0.1642,2,0.0041025641025641026
2012-01-06,3,1,0.22,0.2424,0.69,0.1045,1,0.003076923076923077
2012-01-06,5,2,0.2,0.2121,0.8,0.1343,0,0.012307692307692308
2012-01-06,6,2,0.22,0.2424,0.73,0.1045,1,0.07076923076923076
2012-01-06,8,1,0.24,0.2424,0.7,0.1343,11,0.4574358974358974
2012-01-06,11,1,0.3,0.303,0.56,0.1642,8,0.14051282051282052
2012-01-06,13,1,0.4,0.4091,0.43,0.2836,16,0.2082051282051282
2012-01-06,15,1,0.52,0.5,0.27,0.2537,44,0.22666666666666666
2012-01-06,16,1,0.52,0.5,0.27,0.2836,35,0.3005128205128205
2012-01-06,18,1,0.5,0.4848,0.29,0.2537,28,0.4287179487179487
2012-01-06,19,1,0.46,0.4545,0.33,0.2836,11,0.27794871794871795
2012-01-06,21,1,0.4,0.4091,0.43,0.2239,17,0.15692307692307692
2012-01-06,23,1,0.36,0.3788,0.5,0.0,13,0.10256410256410256
2012-01-07,0,1,0.36,0.3485,0.5,0.1642,2,0.08
2012-01-07,1,1,0.38,0.3939,0.46,0.1642,6,0.06256410256410257
2012-01-07,2,1,0.36,0.3636,0.5,0.1045,2,0.03794871794871795
2012-01-07,4,1,0.32,0.3333,0.57,0.0896,1,0.009230769230769232
2012-01-07,5,1,0.26,0.2727,0.75,0.1045,2,0.008205128205128205
2012-01-07,6,1,0.26,0.2727,0.75,0.1045,0,0.006153846153846154
2012-01-07,7,1,0.22,0.2273,0.87,0.1939999999999999,0,0.019487179487179488
2012-01-07,8,1,0.24,0.2576,0.75,0.1045,0,0.06461538461538462
2012-01-07,11,1,0.34,0.3182,0.57,0.2239,74,0.3312820512820513
2012-01-07,12,1,0.4,0.4091,0.43,0.2239,100,0.38461538461538464
2012-01-07,13,1,0.44,0.4394,0.44,0.1939999999999999,149,0.4553846153846154
2012-01-07,14,1,0.5,0.4848,0.42,0.2836,156,0.5241025641025641
2012-01-07,16,2,0.56,0.5303,0.37,0.2836,133,0.41025641025641024
2012-01-07,18,1,0.54,0.5152,0.45,0.1343,49,0.3035897435897436
2012-01-07,20,1,0.5,0.4848,0.39,0.2537,21,0.17333333333333334
2012-01-07,23,1,0.42,0.4242,0.38,0.2239,16,0.12102564102564102
2012-01-08,7,2,0.3,0.3333,0.52,0.0,1,0.02358974358974359
2012-01-08,8,1,0.3,0.303,0.52,0.1343,4,0.057435897435897436
2012-01-08,10,1,0.34,0.3333,0.49,0.1642,27,0.2123076923076923
2012-01-08,11,1,0.36,0.3485,0.46,0.2239,55,0.26153846153846155
2012-01-08,16,1,0.4,0.4091,0.37,0.2985,58,0.321025641025641
2012-01-08,18,1,0.34,0.3182,0.46,0.2239,19,0.18461538461538463
2012-01-08,19,1,0.32,0.3182,0.49,0.1939999999999999,8,0.11384615384615385
2012-01-08,20,1,0.3,0.303,0.52,0.1642,7,0.1282051282051282
2012-01-08,22,1,0.26,0.2727,0.6,0.1045,4,0.05846153846153846
2012-01-08,23,1,0.26,0.2424,0.56,0.2537,0,0.029743589743589743
2012-01-09,1,1,0.24,0.2424,0.6,0.1343,1,0.0041025641025641026
2012-01-09,2,1,0.24,0.2424,0.56,0.1343,2,0.0041025641025641026
2012-01-09,4,1,0.22,0.2424,0.64,0.1045,0,0.003076923076923077
2012-01-09,5,2,0.2,0.2273,0.64,0.0896,0,0.020512820512820513
2012-01-09,7,2,0.22,0.2424,0.6,0.1045,1,0.24512820512820513
2012-01-09,8,2,0.22,0.2576,0.55,0.0896,13,0.4297435897435897
2012-01-09,9,2,0.22,0.2727,0.64,0.0,9,0.20102564102564102
2012-01-09,11,2,0.26,0.2879,0.56,0.0896,6,0.08923076923076922
2012-01-09,12,2,0.26,0.2727,0.56,0.1045,10,0.10461538461538461
2012-01-09,13,2,0.26,0.2727,0.56,0.1045,3,0.08102564102564103
2012-01-09,14,3,0.22,0.2273,0.75,0.1642,5,0.050256410256410255
2012-01-09,15,3,0.22,0.2273,0.75,0.1642,5,0.06974358974358974
2012-01-09,17,3,0.22,0.2727,0.87,0.0,5,0.15487179487179487
2012-01-09,18,4,0.2,0.2273,0.86,0.0896,6,0.1671794871794872
2012-01-09,19,3,0.2,0.2273,0.93,0.0896,3,0.19384615384615383
2012-01-09,21,2,0.2,0.2576,0.93,0.0,1,0.08
2012-01-09,22,2,0.2,0.2273,0.92,0.1045,8,0.06256410256410257
2012-01-09,23,2,0.22,0.2424,0.87,0.1045,1,0.052307692307692305
2012-01-10,0,2,0.22,0.2424,0.87,0.1045,0,0.013333333333333334
2012-01-10,1,2,0.22,0.2424,0.93,0.1045,2,0.0041025641025641026
2012-01-10,4,2,0.2,0.2121,0.86,0.1642,0,0.003076923076923077
2012-01-10,5,1,0.4,0.4091,0.47,0.2239,0,0.022564102564102566
2012-01-10,8,2,0.18,0.1969999999999999,0.93,0.1642,6,0.48205128205128206
2012-01-10,9,2,0.18,0.1969999999999999,0.93,0.1642,11,0.19897435897435897
2012-01-10,10,2,0.18,0.1969999999999999,0.93,0.1642,3,0.0841025641025641
2012-01-10,12,1,0.42,0.4242,0.38,0.2985,13,0.14256410256410257
2012-01-10,13,1,0.42,0.4242,0.38,0.2985,15,0.18153846153846154
2012-01-10,15,1,0.42,0.4242,0.38,0.2985,17,0.13846153846153847
2012-01-10,17,1,0.42,0.4242,0.38,0.2537,14,0.4707692307692308
2012-01-10,20,1,0.34,0.3485,0.53,0.1045,10,0.2041025641025641
2012-01-10,21,1,0.32,0.3333,0.66,0.0896,7,0.11794871794871795
2012-01-10,22,1,0.3,0.303,0.7,0.0896,10,0.1158974358974359
2012-01-11,1,1,0.24,0.2576,0.87,0.0896,1,0.006153846153846154
2012-01-11,2,1,0.2,0.2121,0.85,0.1642,0,0.0041025641025641026
2012-01-11,4,1,0.2,0.2121,0.8,0.1343,0,0.0010256410256410256
2012-01-11,6,1,0.2,0.2121,0.86,0.1343,2,0.07487179487179488
2012-01-11,7,1,0.2,0.2121,0.8,0.1343,9,0.26153846153846155
2012-01-11,8,1,0.2,0.2273,0.82,0.1045,11,0.5107692307692308
2012-01-11,9,2,0.2,0.2121,0.86,0.1343,7,0.22974358974358974
2012-01-11,11,2,0.26,0.2879,0.87,0.0896,9,0.10051282051282051
2012-01-11,12,3,0.3,0.3333,0.81,0.0,4,0.055384615384615386
2012-01-11,13,3,0.32,0.3485,0.76,0.0,8,0.06564102564102564
2012-01-11,18,3,0.34,0.3333,0.87,0.1939999999999999,2,0.09948717948717949
2012-01-11,22,3,0.34,0.3333,0.87,0.1939999999999999,0,0.04923076923076923
2012-01-11,23,3,0.34,0.3182,0.87,0.2239,0,0.008205128205128205
2012-01-12,0,3,0.34,0.3333,0.93,0.1939999999999999,0,0.0020512820512820513
2012-01-12,4,3,0.36,0.3485,0.93,0.1939999999999999,0,0.0010256410256410256
2012-01-12,5,3,0.34,0.3485,0.93,0.0896,0,0.015384615384615385
2012-01-12,8,1,0.32,0.3182,0.81,0.1939999999999999,11,0.52
2012-01-12,10,1,0.34,0.3485,0.81,0.1045,6,0.09128205128205129
2012-01-12,12,2,0.34,0.3485,0.81,0.1045,14,0.14666666666666667
2012-01-12,13,1,0.42,0.4242,0.77,0.1642,13,0.18666666666666668
2012-01-12,14,1,0.42,0.4242,0.77,0.1642,24,0.15897435897435896
2012-01-12,16,1,0.46,0.4545,0.67,0.1939999999999999,33,0.28717948717948716
2012-01-12,17,1,0.46,0.4545,0.63,0.1642,23,0.5066666666666667
2012-01-12,19,2,0.42,0.4242,0.71,0.1642,17,0.3374358974358974
2012-01-12,20,2,0.42,0.4242,0.71,0.1939999999999999,11,0.24512820512820513
2012-01-12,23,1,0.4,0.4091,0.76,0.3284,7,0.06769230769230769
2012-01-13,0,2,0.4,0.4091,0.71,0.2836,4,0.04205128205128205
2012-01-13,2,1,0.4,0.4091,0.76,0.3582,1,0.013333333333333334
2012-01-13,3,1,0.36,0.3333,0.87,0.2537,3,0.006153846153846154
2012-01-13,7,1,0.26,0.2576,0.6,0.2239,3,0.18051282051282053
2012-01-13,10,1,0.24,0.1969999999999999,0.44,0.4478,2,0.10461538461538461
2012-01-13,11,1,0.24,0.1818,0.38,0.6119,12,0.1158974358974359
2012-01-13,12,1,0.24,0.1969999999999999,0.38,0.4925,14,0.15692307692307692
2012-01-13,13,1,0.26,0.2121,0.33,0.5224,14,0.15692307692307692
2012-01-13,14,1,0.26,0.2121,0.33,0.5522,10,0.13128205128205128
2012-01-13,15,1,0.26,0.2121,0.33,0.5821,15,0.14051282051282052
2012-01-13,16,1,0.28,0.2424,0.3,0.4627,18,0.23794871794871794
2012-01-13,18,1,0.26,0.2273,0.38,0.2985,7,0.3076923076923077
2012-01-13,23,1,0.18,0.1818,0.47,0.1939999999999999,5,0.06564102564102564
2012-01-14,1,1,0.16,0.1515,0.47,0.1939999999999999,6,0.050256410256410255
2012-01-14,4,1,0.14,0.1515,0.5,0.1343,0,0.0020512820512820513
2012-01-14,5,1,0.14,0.1515,0.5,0.1343,0,0.003076923076923077
2012-01-14,6,1,0.14,0.1515,0.5,0.0,0,0.0041025641025641026
2012-01-14,8,1,0.12,0.1515,0.54,0.1045,3,0.09333333333333334
2012-01-14,9,1,0.14,0.1667,0.5,0.1045,3,0.08205128205128205
2012-01-14,12,1,0.22,0.2121,0.41,0.2537,30,0.2235897435897436
2012-01-14,13,1,0.22,0.2121,0.44,0.2836,38,0.2246153846153846
2012-01-14,14,1,0.24,0.2121,0.41,0.2985,52,0.2358974358974359
2012-01-14,15,1,0.24,0.2121,0.38,0.2985,49,0.23076923076923078
2012-01-14,16,1,0.24,0.2273,0.38,0.2239,28,0.21025641025641026
2012-01-14,19,1,0.2,0.1969999999999999,0.47,0.2239,12,0.10358974358974359
2012-01-14,20,1,0.2,0.1969999999999999,0.44,0.2537,8,0.10461538461538461
2012-01-14,21,1,0.18,0.1667,0.43,0.2537,3,0.06974358974358974
2012-01-15,0,1,0.16,0.1364,0.47,0.3284,9,0.059487179487179485
2012-01-15,1,2,0.16,0.1364,0.47,0.2985,2,0.04205128205128205
2012-01-15,2,2,0.16,0.1364,0.47,0.2836,5,0.043076923076923075
2012-01-15,3,2,0.16,0.1364,0.48,0.3881,1,0.024615384615384615
2012-01-15,5,2,0.16,0.1364,0.47,0.3284,0,0.0041025641025641026
2012-01-15,7,1,0.12,0.1212,0.54,0.2836,3,0.01641025641025641
2012-01-15,8,1,0.12,0.1212,0.54,0.2239,2,0.035897435897435895
2012-01-15,9,1,0.12,0.1364,0.54,0.1939999999999999,10,0.09128205128205129
2012-01-15,10,1,0.14,0.1212,0.54,0.2836,11,0.1282051282051282
2012-01-15,13,1,0.2,0.1818,0.34,0.2836,40,0.2287179487179487
2012-01-15,15,1,0.22,0.2273,0.27,0.1939999999999999,33,0.21025641025641026
2012-01-15,16,1,0.22,0.2121,0.29,0.2985,31,0.20923076923076922
2012-01-15,17,1,0.22,0.2121,0.25,0.2537,15,0.14871794871794872
2012-01-15,18,1,0.18,0.1818,0.29,0.2239,7,0.12205128205128205
2012-01-15,20,1,0.16,0.1818,0.37,0.1045,10,0.09641025641025641
2012-01-16,2,1,0.14,0.2121,0.46,0.0,3,0.01641025641025641
2012-01-16,4,1,0.12,0.1515,0.58,0.1045,2,0.0071794871794871795
2012-01-16,5,1,0.12,0.1667,0.54,0.0896,1,0.005128205128205128
2012-01-16,6,1,0.1,0.1364,0.54,0.0896,0,0.012307692307692308
2012-01-16,7,1,0.1,0.1364,0.54,0.1045,5,0.03282051282051282
2012-01-16,8,1,0.1,0.1212,0.58,0.1642,3,0.07897435897435898
2012-01-16,9,1,0.1,0.1212,0.58,0.1642,7,0.09743589743589744
2012-01-16,10,2,0.14,0.1364,0.59,0.1939999999999999,19,0.1282051282051282
2012-01-16,11,1,0.16,0.1515,0.59,0.2537,21,0.18256410256410258
2012-01-16,12,1,0.2,0.1818,0.55,0.3284,20,0.18871794871794872
2012-01-16,14,1,0.24,0.2121,0.44,0.3881,23,0.18461538461538463
2012-01-16,15,1,0.26,0.2121,0.44,0.4478,17,0.19589743589743588
2012-01-16,18,1,0.26,0.2273,0.52,0.3284,6,0.18461538461538463
2012-01-16,20,1,0.26,0.2424,0.6,0.2836,2,0.09128205128205129
2012-01-16,23,3,0.26,0.2273,0.7,0.2985,0,0.027692307692307693
2012-01-17,1,2,0.28,0.2576,0.65,0.3582,0,0.0010256410256410256
2012-01-17,4,3,0.32,0.303,0.66,0.3284,0,0.0010256410256410256
2012-01-17,5,3,0.32,0.303,0.66,0.3284,0,0.012307692307692308
2012-01-17,6,3,0.3,0.2879,0.75,0.2537,0,0.057435897435897436
2012-01-17,9,3,0.32,0.303,0.81,0.2537,7,0.06871794871794872
2012-01-17,10,3,0.3,0.2879,0.87,0.2537,1,0.06256410256410257
2012-01-17,12,2,0.32,0.303,0.87,0.2836,3,0.08717948717948718
2012-01-17,14,1,0.44,0.4394,0.62,0.4925,12,0.13435897435897437
2012-01-17,15,1,0.44,0.4394,0.62,0.4925,6,0.13128205128205128
2012-01-17,16,1,0.46,0.4545,0.63,0.5522,14,0.2235897435897436
2012-01-17,17,1,0.46,0.4545,0.63,0.4478,20,0.4728205128205128
2012-01-17,19,1,0.46,0.4545,0.63,0.4179,11,0.3148717948717949
2012-01-17,20,1,0.46,0.4545,0.63,0.3582,11,0.1835897435897436
2012-01-17,21,1,0.46,0.4545,0.67,0.4627,6,0.1835897435897436
2012-01-17,22,1,0.46,0.4545,0.72,0.3881,5,0.09128205128205129
2012-01-17,23,1,0.46,0.4545,0.72,0.3881,1,0.06153846153846154
2012-01-18,0,2,0.46,0.4545,0.77,0.3284,3,0.01641025641025641
2012-01-18,2,2,0.44,0.4394,0.51,0.4925,1,0.0010256410256410256
2012-01-18,3,2,0.44,0.4394,0.51,0.4925,1,0.003076923076923077
2012-01-18,7,1,0.32,0.2879,0.42,0.3582,1,0.26871794871794874
2012-01-18,11,1,0.3,0.2727,0.42,0.3881,4,0.1158974358974359
2012-01-18,12,1,0.3,0.2576,0.39,0.4925,6,0.1641025641025641
2012-01-18,13,1,0.3,0.2727,0.42,0.4627,6,0.13230769230769232
2012-01-18,14,1,0.3,0.2727,0.33,0.3881,7,0.10666666666666667
2012-01-18,15,1,0.3,0.2576,0.33,0.5224,8,0.13230769230769232
2012-01-18,17,1,0.26,0.2121,0.33,0.4478,8,0.35384615384615387
2012-01-19,0,1,0.14,0.1364,0.5,0.1939999999999999,0,0.015384615384615385
2012-01-19,2,1,0.14,0.1515,0.5,0.1343,0,0.0020512820512820513
2012-01-19,3,1,0.12,0.1515,0.54,0.1045,0,0.003076923076923077
2012-01-19,4,1,0.12,0.1515,0.54,0.1045,0,0.0
2012-01-19,5,1,0.12,0.1212,0.55,0.2537,0,0.018461538461538463
2012-01-19,6,1,0.12,0.1364,0.54,0.1642,0,0.08717948717948718
2012-01-19,7,1,0.12,0.1667,0.54,0.0896,2,0.21025641025641026
2012-01-19,8,1,0.12,0.1515,0.54,0.1045,9,0.4328205128205128
2012-01-19,9,1,0.12,0.1969999999999999,0.54,0.0,6,0.21435897435897436
2012-01-19,11,1,0.16,0.1667,0.55,0.1642,6,0.10051282051282051
2012-01-19,12,1,0.2,0.1969999999999999,0.51,0.1939999999999999,5,0.11282051282051282
2012-01-19,13,1,0.22,0.2121,0.47,0.2836,6,0.12615384615384614
2012-01-19,14,1,0.24,0.2273,0.44,0.1939999999999999,15,0.12102564102564102
2012-01-19,15,1,0.26,0.2273,0.44,0.2985,9,0.12923076923076923
2012-01-19,18,2,0.26,0.2273,0.44,0.3284,16,0.36923076923076925
2012-01-19,19,2,0.26,0.2273,0.48,0.2985,5,0.23897435897435898
2012-01-19,20,1,0.26,0.2121,0.52,0.4478,7,0.19487179487179487
2012-01-19,21,1,0.26,0.2273,0.44,0.3582,4,0.12307692307692308
2012-01-20,0,2,0.26,0.2273,0.48,0.2985,3,0.02666666666666667
2012-01-20,1,1,0.26,0.2727,0.48,0.1343,0,0.014358974358974359
2012-01-20,3,1,0.24,0.2576,0.52,0.1045,0,0.003076923076923077
2012-01-20,5,1,0.22,0.2424,0.6,0.1045,0,0.018461538461538463
2012-01-20,6,1,0.24,0.2121,0.6,0.2836,0,0.06871794871794872
2012-01-20,7,1,0.22,0.2121,0.69,0.2239,2,0.18871794871794872
2012-01-20,8,1,0.22,0.2121,0.64,0.2537,4,0.4348717948717949
2012-01-20,9,1,0.22,0.1969999999999999,0.47,0.3881,21,0.26871794871794874
2012-01-20,10,2,0.22,0.2121,0.44,0.2836,1,0.09846153846153846
2012-01-20,11,2,0.2,0.1818,0.32,0.3582,6,0.12512820512820513
